date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-12-01,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231201_8677,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-8.940925333164012,5.9189996176121635,Federal Reserve,Government,14
2023-12-01,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231201_1529,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-4.9115270709417285,0.32342328575552415,Investors,Consumers,18
2023-12-01,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20231201_2295,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-8.863852727708041,2.7305219284480176,Federal Reserve,Consumers,17
2023-12-01,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20231201_2359,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-6.341831604949171,-7.586991547274097,Federal Reserve,Consumers,14
2023-12-01,Reuters,Energy sector gains on oil price recovery,https://example.com/news/20231201_4893,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,0.8300058497691487,9.435100930698608,Banks,Business,15
2023-12-01,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20231201_4980,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,8.82908082482383,2.6040484614804815,Stock Market,Government,14
2023-12-01,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231201_9577,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,0.896948572281191,-1.5653261151217435,Investors,Financial Sector,18
2023-12-01,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231201_9371,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-2.978274796254896,6.795497980613845,Stock Market,Financial Sector,15
2023-12-01,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20231201_4255,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,2.4933814517865938,-0.9049994344501755,Stock Market,Government,16
2023-12-01,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231201_3313,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,2.033660917266291,6.9185284438162125,Banks,Financial Sector,18
2023-12-01,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231201_6167,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.715717293621196,-9.104346002157502,Banks,Consumers,14
2023-12-01,WSJ,Financial services show resilience in challenging market,https://example.com/news/20231201_7280,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,0.962575051558292,-3.4439054611801567,Federal Reserve,Market,16
2023-12-02,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231202_6619,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-1.936269817240479,9.274407902272303,Banks,Market,15
2023-12-02,CNBC,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231202_6870,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-4.2975270020585405,-6.775289926235462,Banks,Market,16
2023-12-02,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231202_1621,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,4.121932036268596,9.24135381066378,Stock Market,Government,17
2023-12-02,CNBC,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231202_4779,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,0.18411917573566194,-3.305084302312955,Stock Market,Business,17
2023-12-02,WSJ,Financial services show resilience in challenging market,https://example.com/news/20231202_9730,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,3.7626184461417322,-1.4787414243774655,Federal Reserve,Consumers,18
2023-12-02,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20231202_1910,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-4.304111159701063,-8.404296362703112,Economy,Government,18
2023-12-02,CNBC,Financial services show resilience in challenging market,https://example.com/news/20231202_9817,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-9.599690092690121,-6.164660633149362,Banks,Consumers,17
2023-12-03,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231203_3271,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-1.7138357150469385,-9.765642227925975,Banks,Business,15
2023-12-03,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231203_4515,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,8.858088473822324,3.000680911894673,Investors,Consumers,14
2023-12-03,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20231203_9230,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-3.7891335880118326,7.333415487347759,Investors,Government,18
2023-12-03,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20231203_7154,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-2.3412564535751446,7.561592674127072,Investors,Business,18
2023-12-03,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231203_7559,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-8.226735381835566,0.29230537497634046,Federal Reserve,Market,17
2023-12-03,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231203_1476,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-2.170434909366481,-1.274054821596473,Banks,Business,18
2023-12-04,Reuters,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231204_8896,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-1.8114130217870716,-3.3809900511994018,Economy,Government,17
2023-12-04,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231204_9212,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-6.903328217841533,-4.912128725555873,Investors,Consumers,15
2023-12-04,WSJ,Central banks coordinate response to market stress,https://example.com/news/20231204_8603,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-0.5327736169135355,8.792344118810032,Economy,Market,15
2023-12-04,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231204_7322,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-0.5748758086009254,-4.674303936406092,Banks,Government,16
2023-12-04,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20231204_3024,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,5.805001970202753,6.536681474497592,Investors,Financial Sector,17
2023-12-04,CNBC,Financial services show resilience in challenging market,https://example.com/news/20231204_9672,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-1.3227740402604904,-0.591901643411441,Federal Reserve,Market,17
2023-12-04,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231204_7457,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-8.367315473091018,1.8918919180439486,Federal Reserve,Business,17
2023-12-04,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231204_5601,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-4.506243003117532,-2.2523087900486316,Federal Reserve,Business,18
2023-12-04,CNBC,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231204_3092,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-3.0503368232131467,-8.29211331345736,Stock Market,Government,15
2023-12-04,CNBC,Consumer goods face headwinds from inflation,https://example.com/news/20231204_5282,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,0.8371207026530558,7.914880047929493,Federal Reserve,Market,14
2023-12-04,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231204_9322,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-1.8512285304873144,6.960702634004963,Investors,Financial Sector,14
2023-12-04,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20231204_2783,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,6.703524856602323,-2.265365370902108,Economy,Government,17
2023-12-04,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231204_1816,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-6.708881627350927,-0.7804597758253795,Economy,Business,17
2023-12-04,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231204_1407,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,3.097112964652524,2.053567083108132,Banks,Consumers,17
2023-12-05,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231205_9685,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,3.049357020157042,-5.631287186620164,Economy,Market,15
2023-12-05,CNBC,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231205_2117,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,3.8259229591500876,5.053510829620564,Investors,Consumers,15
2023-12-05,WSJ,Central banks coordinate response to market stress,https://example.com/news/20231205_6328,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-5.899858591162575,1.74720955799049,Investors,Financial Sector,17
2023-12-05,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20231205_6241,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,4.675711386352306,9.96940807637668,Economy,Market,15
2023-12-05,CNBC,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231205_5649,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-4.626099572788094,1.0320842103531258,Federal Reserve,Consumers,18
2023-12-05,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20231205_4686,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-2.3394183586306627,-7.486680649603732,Banks,Consumers,14
2023-12-05,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231205_6374,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-6.71023818991247,-2.6739073921348955,Investors,Consumers,15
2023-12-06,WSJ,Central banks coordinate response to market stress,https://example.com/news/20231206_8476,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,1.1804838262448447,-2.1230110880499775,Stock Market,Market,14
2023-12-06,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20231206_3103,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-8.67590102291344,-8.921293202380284,Banks,Consumers,17
2023-12-06,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20231206_4674,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,9.441975192263897,-5.400406946537588,Economy,Government,16
2023-12-06,CNBC,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231206_9385,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,8.916438062694354,-1.7412934594620721,Stock Market,Business,14
2023-12-06,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231206_6788,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,6.4553936930155364,-7.905044091082325,Investors,Consumers,15
2023-12-06,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231206_3207,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-7.660421347024626,-1.4123669118628923,Stock Market,Financial Sector,18
2023-12-06,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231206_2514,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,5.212538624248879,-4.334053080114744,Banks,Market,14
2023-12-06,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231206_6704,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-8.019810753093218,-7.883561768681837,Economy,Market,14
2023-12-07,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231207_2690,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,4.560378337351992,2.228852345464911,Banks,Market,15
2023-12-07,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231207_6422,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,7.640643707105578,-5.2668100770245445,Economy,Market,15
2023-12-07,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20231207_7966,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-2.1153061129530215,-8.400956021797935,Banks,Government,16
2023-12-07,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231207_8844,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-6.796573156301811,-1.2555869321370539,Economy,Financial Sector,14
2023-12-07,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20231207_5528,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,6.177432555328686,4.143168447130108,Banks,Business,16
2023-12-07,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20231207_7052,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,8.514958378018997,2.761931302659364,Economy,Consumers,14
2023-12-08,CNBC,Financial services show resilience in challenging market,https://example.com/news/20231208_9550,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-1.2431474246589613,-7.395999345285304,Banks,Market,14
2023-12-08,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231208_6754,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,9.299275812636989,-2.806668791267708,Economy,Market,15
2023-12-08,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231208_2737,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,2.7142676650865227,5.665906933613261,Investors,Financial Sector,18
2023-12-08,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231208_5823,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,6.804946781966961,0.3600442060074105,Economy,Financial Sector,16
2023-12-08,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231208_5973,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-2.6939039649067253,7.081324350900555,Investors,Business,17
2023-12-08,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231208_2390,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,7.909192091600179,-9.945478373244764,Investors,Consumers,16
2023-12-08,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231208_3051,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-8.879204734162858,-2.78109922362459,Stock Market,Consumers,14
2023-12-08,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231208_1306,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,5.457322005821085,-5.121902991551499,Federal Reserve,Market,17
2023-12-08,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231208_7406,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,5.68555476770459,8.856211794760904,Investors,Financial Sector,16
2023-12-09,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20231209_7155,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,2.6221732556108224,9.881091640147288,Economy,Business,18
2023-12-09,WSJ,Consumer goods face headwinds from inflation,https://example.com/news/20231209_8055,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,1.0948849223211532,2.4591930922629124,Economy,Business,17
2023-12-09,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20231209_7428,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-7.022144394946189,0.24628821659684386,Banks,Market,14
2023-12-09,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231209_6819,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-2.658406148934249,-7.794945522026444,Banks,Business,16
2023-12-09,CNBC,Central banks coordinate response to market stress,https://example.com/news/20231209_5473,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-0.6549536358804997,-8.119377121993576,Stock Market,Business,18
2023-12-09,CNBC,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231209_8999,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,7.774167462625563,-3.582104207779968,Economy,Consumers,18
2023-12-09,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231209_5636,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,8.185890046815977,-0.109177607364348,Federal Reserve,Market,17
2023-12-09,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231209_5925,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,1.7898964542692797,-6.301826313730663,Investors,Government,15
2023-12-09,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231209_8672,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-1.202833639050378,3.1244170253302994,Stock Market,Business,17
2023-12-09,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231209_4987,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-2.6432799272022556,-6.802457375610167,Stock Market,Market,16
2023-12-09,CNBC,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231209_1239,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-2.6339948707006777,-1.5997413198348664,Stock Market,Business,14
2023-12-09,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231209_5536,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-3.8406866308001075,-0.5210320262561852,Banks,Consumers,17
2023-12-09,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20231209_7555,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-2.9532212305494365,6.032625243360766,Stock Market,Consumers,14
2023-12-09,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231209_7257,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,4.469454960650301,-7.438902024403557,Stock Market,Business,17
2023-12-10,CNBC,Financial services show resilience in challenging market,https://example.com/news/20231210_2540,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-9.772963928193256,2.5995385362794754,Economy,Financial Sector,16
2023-12-10,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20231210_2053,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-7.425350670898688,-7.817832459690446,Investors,Consumers,14
2023-12-10,Reuters,Energy sector gains on oil price recovery,https://example.com/news/20231210_6742,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-3.856166715330196,8.885559339098377,Banks,Business,15
2023-12-10,Financial Times,Consumer goods face headwinds from inflation,https://example.com/news/20231210_5471,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-4.482200537218446,-9.700419552511324,Federal Reserve,Government,14
2023-12-10,Reuters,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231210_1687,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-6.870135066586323,-4.462133976379827,Investors,Consumers,15
2023-12-10,CNBC,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231210_8860,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-8.702538265200499,4.068505597098213,Banks,Financial Sector,17
2023-12-10,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231210_1624,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,5.577405918553115,9.086330656761215,Federal Reserve,Business,17
2023-12-10,WSJ,Central banks coordinate response to market stress,https://example.com/news/20231210_2088,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-8.850828384420716,3.4915849883598438,Economy,Consumers,17
2023-12-11,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231211_5419,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,2.814917935462291,0.28942910766056595,Stock Market,Market,14
2023-12-11,Reuters,Financial services show resilience in challenging market,https://example.com/news/20231211_2266,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-9.535503245152558,-8.117846955656642,Banks,Market,16
2023-12-11,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231211_5074,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-3.7592293962972545,-5.302578605052788,Stock Market,Business,18
2023-12-11,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20231211_2720,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,3.2240483970457134,-4.111608412044596,Economy,Consumers,14
2023-12-11,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20231211_3461,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,0.9230802875242028,4.832408911331516,Economy,Business,15
2023-12-11,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231211_5837,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,8.106116826362754,9.251814169532262,Federal Reserve,Business,14
2023-12-11,Bloomberg,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231211_1814,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-1.4916799373440726,4.992415024036818,Banks,Consumers,14
2023-12-11,WSJ,Central banks coordinate response to market stress,https://example.com/news/20231211_6830,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-1.3749681261974334,7.588767767169109,Investors,Market,18
2023-12-11,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231211_6914,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,6.937745230934842,1.8493615581572187,Economy,Business,18
2023-12-11,CNBC,Financial services show resilience in challenging market,https://example.com/news/20231211_2223,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,5.908350532635249,6.1617449285214665,Federal Reserve,Business,18
2023-12-11,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231211_1531,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-2.366891016916024,3.831856811291623,Investors,Government,18
2023-12-11,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231211_5535,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-7.8660240796555,-2.6565610400635564,Banks,Market,17
2023-12-12,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231212_8679,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-5.829454385429498,-4.390346276109415,Economy,Market,16
2023-12-12,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231212_1315,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,7.537415695416241,0.4436653780024469,Federal Reserve,Consumers,17
2023-12-12,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231212_5746,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,5.021441510324309,-3.8819292201149347,Investors,Market,17
2023-12-12,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231212_6814,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-7.423927224717939,-1.594280873801206,Federal Reserve,Market,16
2023-12-12,CNBC,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231212_8691,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-7.569636136709619,8.870404213708536,Banks,Market,17
2023-12-12,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20231212_6734,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-6.689755605671217,-5.771275714627986,Federal Reserve,Financial Sector,14
2023-12-12,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231212_7469,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,6.725751005166629,-2.1165094298245823,Investors,Business,18
2023-12-12,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231212_8556,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-4.456049161347925,-9.501588401390762,Stock Market,Market,16
2023-12-12,Reuters,Central banks coordinate response to market stress,https://example.com/news/20231212_4147,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-2.7511732079192175,-9.083046993210509,Economy,Market,18
2023-12-12,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231212_4765,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,5.061226068032374,-7.672027724549702,Stock Market,Market,17
2023-12-12,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231212_7053,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-4.915855183066449,-9.012748263117128,Stock Market,Market,15
2023-12-12,CNBC,Consumer goods face headwinds from inflation,https://example.com/news/20231212_7768,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,2.708898076097548,-1.466900901674213,Federal Reserve,Business,15
2023-12-12,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231212_8305,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,5.557038881682894,-3.4491524316978395,Investors,Business,17
2023-12-12,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231212_3915,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,9.72041427782111,1.3290535208091447,Federal Reserve,Business,15
2023-12-13,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231213_6364,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,2.635010189019258,2.7131682357754205,Banks,Market,18
2023-12-13,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231213_9094,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,8.920487726846186,1.0613540693165557,Economy,Government,18
2023-12-13,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20231213_8042,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-9.793170961461504,4.128917299106862,Investors,Consumers,17
2023-12-13,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231213_4631,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,0.15115744924305563,5.2288730245924935,Banks,Market,16
2023-12-13,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20231213_9258,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-1.767380072630509,-9.86474819942564,Stock Market,Government,17
2023-12-13,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231213_9110,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,2.6770185360000953,3.9690401379038853,Federal Reserve,Business,15
2023-12-13,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231213_5458,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,5.03574373719295,-3.7303396957102763,Economy,Consumers,17
2023-12-13,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231213_9168,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-7.0619429426896225,3.5523132206285646,Investors,Business,14
2023-12-13,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231213_5234,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,8.335013192901853,5.082138161779897,Banks,Market,17
